training set 809
validation set 203
-------------------------------------
{'lr': 0.0009605105020413945, 'batch_size': 8, 'weight_decay': 1.1923305553979827e-06, 'gamma': 0.00433118420135304}
train_acc: 0.19283065512978986, val_acc: 0.2019704433497537, train_loss: 1.7778617977653948, val_loss: 1.7488957684615563 (1 / 100)
train_acc: 0.20642768850432633, val_acc: 0.28078817733990147, train_loss: 1.759759808500264, val_loss: 1.7278851822679266 (2 / 100)
train_acc: 0.23362175525339926, val_acc: 0.26108374384236455, train_loss: 1.7296869243473294, val_loss: 1.6448027788124648 (3 / 100)
train_acc: 0.2880098887515451, val_acc: 0.18226600985221675, train_loss: 1.6695594208496904, val_loss: 1.8716397173886228 (4 / 100)
train_acc: 0.2657601977750309, val_acc: 0.2413793103448276, train_loss: 1.705977798245009, val_loss: 1.6565668315723026 (5 / 100)
train_acc: 0.33127317676143386, val_acc: 0.3054187192118227, train_loss: 1.5793713555200433, val_loss: 1.556811219365726 (6 / 100)
train_acc: 0.33250927070457353, val_acc: 0.3694581280788177, train_loss: 1.5276930662256532, val_loss: 1.447451802310098 (7 / 100)
train_acc: 0.37824474660074164, val_acc: 0.37438423645320196, train_loss: 1.473970123804986, val_loss: 1.3840591678478447 (8 / 100)
train_acc: 0.38442521631644005, val_acc: 0.39408866995073893, train_loss: 1.4452354801894707, val_loss: 1.388618007669308 (9 / 100)
train_acc: 0.3757725587144623, val_acc: 0.3793103448275862, train_loss: 1.4214538210549372, val_loss: 1.4476944369635558 (10 / 100)
train_acc: 0.36093943139678614, val_acc: 0.35960591133004927, train_loss: 1.3955191737789159, val_loss: 1.361029843391456 (11 / 100)
train_acc: 0.39555006180469715, val_acc: 0.41379310344827586, train_loss: 1.388540208413368, val_loss: 1.3265232335170503 (12 / 100)
train_acc: 0.4326328800988875, val_acc: 0.3793103448275862, train_loss: 1.333200746472598, val_loss: 1.2459805575497631 (13 / 100)
train_acc: 0.41409147095179233, val_acc: 0.458128078817734, train_loss: 1.31422890087288, val_loss: 1.2804467449047294 (14 / 100)
train_acc: 0.4573547589616811, val_acc: 0.42857142857142855, train_loss: 1.275692404569006, val_loss: 1.2622628623041614 (15 / 100)
train_acc: 0.4215080346106304, val_acc: 0.43349753694581283, train_loss: 1.3450723106987839, val_loss: 1.2163941748623777 (16 / 100)
train_acc: 0.4610630407911001, val_acc: 0.3694581280788177, train_loss: 1.280478576794543, val_loss: 1.4277637580345417 (17 / 100)
train_acc: 0.45982694684796044, val_acc: 0.4482758620689655, train_loss: 1.240461587611176, val_loss: 1.2382302163856957 (18 / 100)
train_acc: 0.4796044499381953, val_acc: 0.5073891625615764, train_loss: 1.1773296439898175, val_loss: 1.1555710942874402 (19 / 100)
train_acc: 0.47095179233621753, val_acc: 0.47783251231527096, train_loss: 1.193972338262683, val_loss: 1.1980718532806547 (20 / 100)
train_acc: 0.5179233621755254, val_acc: 0.4482758620689655, train_loss: 1.1130817063217258, val_loss: 1.26426541893353 (21 / 100)
train_acc: 0.5253399258343634, val_acc: 0.45320197044334976, train_loss: 1.1090218617093872, val_loss: 1.253679218257002 (22 / 100)
train_acc: 0.5587144622991347, val_acc: 0.43842364532019706, train_loss: 1.0836670354505995, val_loss: 1.325804776158826 (23 / 100)
train_acc: 0.5710754017305315, val_acc: 0.4975369458128079, train_loss: 1.031985114030402, val_loss: 1.0836396681264115 (24 / 100)
train_acc: 0.5686032138442522, val_acc: 0.541871921182266, train_loss: 1.0299331098610744, val_loss: 1.1002167275386492 (25 / 100)
train_acc: 0.6007416563658838, val_acc: 0.5369458128078818, train_loss: 0.9545909244433617, val_loss: 1.100414811390374 (26 / 100)
train_acc: 0.6328800988875154, val_acc: 0.5270935960591133, train_loss: 0.9091806063988005, val_loss: 1.1142224690009808 (27 / 100)
train_acc: 0.6440049443757726, val_acc: 0.5911330049261084, train_loss: 0.8221703421494869, val_loss: 1.1255948305717243 (28 / 100)
train_acc: 0.6996291718170581, val_acc: 0.5960591133004927, train_loss: 0.7951780198088977, val_loss: 1.106999770614314 (29 / 100)
train_acc: 0.6983930778739185, val_acc: 0.5812807881773399, train_loss: 0.7569373549872777, val_loss: 1.035593778629021 (30 / 100)
train_acc: 0.7503090234857849, val_acc: 0.541871921182266, train_loss: 0.6303633149386336, val_loss: 1.3227792273601289 (31 / 100)
train_acc: 0.7194066749072929, val_acc: 0.5862068965517241, train_loss: 0.7444827359155907, val_loss: 1.0307769035470897 (32 / 100)
train_acc: 0.7873918417799752, val_acc: 0.5911330049261084, train_loss: 0.5241009723418133, val_loss: 1.2117582201370465 (33 / 100)
train_acc: 0.799752781211372, val_acc: 0.5517241379310345, train_loss: 0.4932143288872887, val_loss: 1.6565620197451174 (34 / 100)
train_acc: 0.8220024721878862, val_acc: 0.5862068965517241, train_loss: 0.4636421405488098, val_loss: 1.2870619907754983 (35 / 100)
overfit -> train_accuracy 0.8380716934487021, val_accuracy 0.5073891625615764
lr 0.0017196302161729305, batch 8, decay 1.520841430397437e-06, gamma 0.007813055945219683, val accuracy 0.5960591133004927, val loss 1.106999770614314 [42 / 50]
-------------------------------------
{'lr': 0.0008610189679800624, 'batch_size': 8, 'weight_decay': 2.1413334573846994e-06, 'gamma': 0.07584554151330321}
train_acc: 0.18788627935723115, val_acc: 0.18719211822660098, train_loss: 1.7821749326472525, val_loss: 1.7609829550306197 (1 / 100)
train_acc: 0.21137206427688504, val_acc: 0.270935960591133, train_loss: 1.7572968695750195, val_loss: 1.7400180794335351 (2 / 100)
train_acc: 0.22249690976514216, val_acc: 0.2561576354679803, train_loss: 1.7436647117506294, val_loss: 1.7053562238298614 (3 / 100)
train_acc: 0.2954264524103832, val_acc: 0.2413793103448276, train_loss: 1.6883377554390133, val_loss: 1.65552770034433 (4 / 100)
train_acc: 0.315203955500618, val_acc: 0.39408866995073893, train_loss: 1.6281543757918444, val_loss: 1.5503258305817402 (5 / 100)
train_acc: 0.32014833127317677, val_acc: 0.26108374384236455, train_loss: 1.592192106694904, val_loss: 1.607965057706598 (6 / 100)
train_acc: 0.3362175525339926, val_acc: 0.3054187192118227, train_loss: 1.5785610628658526, val_loss: 1.5206122556930692 (7 / 100)
train_acc: 0.3646477132262052, val_acc: 0.4187192118226601, train_loss: 1.5054939510795773, val_loss: 1.4055118369938704 (8 / 100)
train_acc: 0.34857849196538937, val_acc: 0.30049261083743845, train_loss: 1.4976497872356136, val_loss: 1.5223224151310661 (9 / 100)
train_acc: 0.3683559950556242, val_acc: 0.3842364532019704, train_loss: 1.444095896554671, val_loss: 1.3605383663929154 (10 / 100)
train_acc: 0.37330037082818296, val_acc: 0.43842364532019706, train_loss: 1.4381498475599348, val_loss: 1.359854085692044 (11 / 100)
train_acc: 0.3967861557478368, val_acc: 0.4187192118226601, train_loss: 1.4088289616871235, val_loss: 1.3220230857726976 (12 / 100)
train_acc: 0.42027194066749074, val_acc: 0.4088669950738916, train_loss: 1.4076913517102028, val_loss: 1.4112942852997428 (13 / 100)
train_acc: 0.39555006180469715, val_acc: 0.42857142857142855, train_loss: 1.378036729484907, val_loss: 1.2708609767735297 (14 / 100)
train_acc: 0.4363411619283066, val_acc: 0.3891625615763547, train_loss: 1.3444506273281442, val_loss: 1.4452754728899802 (15 / 100)
train_acc: 0.44128553770086526, val_acc: 0.4482758620689655, train_loss: 1.30872468747963, val_loss: 1.4731505210763716 (16 / 100)
train_acc: 0.415327564894932, val_acc: 0.42857142857142855, train_loss: 1.3013673426931072, val_loss: 1.3463992003736824 (17 / 100)
train_acc: 0.453646477132262, val_acc: 0.4433497536945813, train_loss: 1.2609589922118687, val_loss: 1.2971125935098808 (18 / 100)
train_acc: 0.4684796044499382, val_acc: 0.458128078817734, train_loss: 1.2637361354379926, val_loss: 1.260881113888595 (19 / 100)
train_acc: 0.4684796044499382, val_acc: 0.46798029556650245, train_loss: 1.2558693205028293, val_loss: 1.2058877219707507 (20 / 100)
train_acc: 0.4969097651421508, val_acc: 0.5024630541871922, train_loss: 1.1862015482521764, val_loss: 1.1978131967225099 (21 / 100)
train_acc: 0.4894932014833127, val_acc: 0.4630541871921182, train_loss: 1.2039658286515509, val_loss: 1.3973325015288856 (22 / 100)
train_acc: 0.5055624227441285, val_acc: 0.4039408866995074, train_loss: 1.1729166805375786, val_loss: 1.5108995525707751 (23 / 100)
train_acc: 0.5302843016069221, val_acc: 0.4482758620689655, train_loss: 1.150629502733794, val_loss: 1.1955418830434676 (24 / 100)
train_acc: 0.5352286773794809, val_acc: 0.46798029556650245, train_loss: 1.107567374579544, val_loss: 1.2086637554497555 (25 / 100)
train_acc: 0.5475896168108776, val_acc: 0.5369458128078818, train_loss: 1.0903621875164093, val_loss: 1.0587356216801798 (26 / 100)
train_acc: 0.5784919653893696, val_acc: 0.5517241379310345, train_loss: 1.0330838163939335, val_loss: 1.1609301426140546 (27 / 100)
train_acc: 0.595797280593325, val_acc: 0.5566502463054187, train_loss: 1.0161366368401037, val_loss: 1.0846887348320684 (28 / 100)
train_acc: 0.584672435105068, val_acc: 0.5221674876847291, train_loss: 1.0329842384725036, val_loss: 1.1081622859527325 (29 / 100)
train_acc: 0.6341161928306551, val_acc: 0.5221674876847291, train_loss: 0.9411986384020453, val_loss: 1.192675194716806 (30 / 100)
train_acc: 0.6180469715698393, val_acc: 0.5270935960591133, train_loss: 0.9669855784426808, val_loss: 1.1558845065203793 (31 / 100)
train_acc: 0.6625463535228677, val_acc: 0.5763546798029556, train_loss: 0.87526017125369, val_loss: 1.024596460934343 (32 / 100)
train_acc: 0.6946847960444994, val_acc: 0.5665024630541872, train_loss: 0.777375674070917, val_loss: 1.128297331885164 (33 / 100)
train_acc: 0.7144622991347342, val_acc: 0.5911330049261084, train_loss: 0.7327776910053343, val_loss: 1.1081045309604682 (34 / 100)
train_acc: 0.7095179233621756, val_acc: 0.6059113300492611, train_loss: 0.7335100185738506, val_loss: 1.048625008813266 (35 / 100)
train_acc: 0.7255871446229913, val_acc: 0.5615763546798029, train_loss: 0.7026395175896115, val_loss: 1.0303097050178227 (36 / 100)
train_acc: 0.7750309023485785, val_acc: 0.5812807881773399, train_loss: 0.5992419343943649, val_loss: 1.4281821767684861 (37 / 100)
train_acc: 0.7713226205191595, val_acc: 0.5270935960591133, train_loss: 0.6064940265141547, val_loss: 1.8780059098022912 (38 / 100)
train_acc: 0.826946847960445, val_acc: 0.6305418719211823, train_loss: 0.47149875815336134, val_loss: 1.2015113267552089 (39 / 100)
train_acc: 0.8108776266996292, val_acc: 0.6650246305418719, train_loss: 0.4933553244481128, val_loss: 1.0629929791530366 (40 / 100)
train_acc: 0.8182941903584673, val_acc: 0.5714285714285714, train_loss: 0.46194235120332433, val_loss: 1.3595457000685442 (41 / 100)
train_acc: 0.8800988875154512, val_acc: 0.6403940886699507, train_loss: 0.35879145313989097, val_loss: 1.3561633428916555 (42 / 100)
overfit -> train_accuracy 0.8442521631644005, val_accuracy 0.5566502463054187
lr 0.0008610189679800624, batch 8, decay 2.1413334573846994e-06, gamma 0.07584554151330321, val accuracy 0.6650246305418719, val loss 1.0629929791530366 [43 / 50]
-------------------------------------
{'lr': 0.0013136319896644864, 'batch_size': 8, 'weight_decay': 7.335117679350525e-05, 'gamma': 0.033603889650815046}
train_acc: 0.20148331273176762, val_acc: 0.18226600985221675, train_loss: 1.7784024319336353, val_loss: 1.7589500837138135 (1 / 100)
train_acc: 0.18912237330037082, val_acc: 0.3399014778325123, train_loss: 1.758226152845602, val_loss: 1.7439550725110058 (2 / 100)
train_acc: 0.26823238566131025, val_acc: 0.26108374384236455, train_loss: 1.7219341738409695, val_loss: 1.6979063954846612 (3 / 100)
train_acc: 0.29171817058096416, val_acc: 0.2857142857142857, train_loss: 1.6426102161702179, val_loss: 1.6186570939172078 (4 / 100)
train_acc: 0.3263288009888752, val_acc: 0.35467980295566504, train_loss: 1.61431383217221, val_loss: 1.5198056821165413 (5 / 100)
train_acc: 0.3226205191594561, val_acc: 0.35467980295566504, train_loss: 1.5377367191173237, val_loss: 1.5417394567592977 (6 / 100)
train_acc: 0.3473423980222497, val_acc: 0.3645320197044335, train_loss: 1.5035075968953382, val_loss: 1.4272516930631816 (7 / 100)
train_acc: 0.3572311495673671, val_acc: 0.3694581280788177, train_loss: 1.4826716041682824, val_loss: 1.4484722490968376 (8 / 100)
train_acc: 0.3646477132262052, val_acc: 0.37438423645320196, train_loss: 1.4404230113377234, val_loss: 1.3645279883163903 (9 / 100)
train_acc: 0.3683559950556242, val_acc: 0.4039408866995074, train_loss: 1.4496048643208848, val_loss: 1.3057490687064937 (10 / 100)
train_acc: 0.3992583436341162, val_acc: 0.42857142857142855, train_loss: 1.3844177650727507, val_loss: 1.3516689638786128 (11 / 100)
train_acc: 0.3980222496909765, val_acc: 0.39408866995073893, train_loss: 1.3558233793645325, val_loss: 1.2805456944874354 (12 / 100)
train_acc: 0.3856613102595797, val_acc: 0.4433497536945813, train_loss: 1.3865808840882499, val_loss: 1.2586872483709175 (13 / 100)
train_acc: 0.4647713226205192, val_acc: 0.42857142857142855, train_loss: 1.2994266661489555, val_loss: 1.2405844659640872 (14 / 100)
train_acc: 0.42398022249690975, val_acc: 0.42857142857142855, train_loss: 1.3027233107865077, val_loss: 1.2187087788370443 (15 / 100)
train_acc: 0.4400494437577256, val_acc: 0.3842364532019704, train_loss: 1.2845627975699634, val_loss: 1.2841926889466535 (16 / 100)
train_acc: 0.4622991347342398, val_acc: 0.4630541871921182, train_loss: 1.246273084535587, val_loss: 1.2764884858883072 (17 / 100)
train_acc: 0.4672435105067985, val_acc: 0.3793103448275862, train_loss: 1.2466051020050521, val_loss: 1.2801182631201344 (18 / 100)
train_acc: 0.49443757725587145, val_acc: 0.42857142857142855, train_loss: 1.2130893147625352, val_loss: 1.2548282202241456 (19 / 100)
train_acc: 0.49938195302843014, val_acc: 0.4729064039408867, train_loss: 1.2124090091554431, val_loss: 1.2104052915948953 (20 / 100)
train_acc: 0.4796044499381953, val_acc: 0.4729064039408867, train_loss: 1.2166191441166976, val_loss: 1.2814519041277506 (21 / 100)
train_acc: 0.5092707045735476, val_acc: 0.5123152709359606, train_loss: 1.1570603375971245, val_loss: 1.133450795570618 (22 / 100)
train_acc: 0.5018541409147095, val_acc: 0.4630541871921182, train_loss: 1.2185369920082234, val_loss: 1.1537105103431664 (23 / 100)
train_acc: 0.5327564894932015, val_acc: 0.5172413793103449, train_loss: 1.1149969466389773, val_loss: 1.253949532661532 (24 / 100)
train_acc: 0.5216316440049443, val_acc: 0.46798029556650245, train_loss: 1.1078619570903048, val_loss: 1.1288728526073137 (25 / 100)
train_acc: 0.5661310259579728, val_acc: 0.5369458128078818, train_loss: 1.017489254400963, val_loss: 1.1515445063266847 (26 / 100)
train_acc: 0.5735475896168108, val_acc: 0.4975369458128079, train_loss: 1.0480427176165492, val_loss: 1.2323259309007617 (27 / 100)
train_acc: 0.619283065512979, val_acc: 0.5270935960591133, train_loss: 0.9065932013343085, val_loss: 1.204405016499787 (28 / 100)
train_acc: 0.6118665018541409, val_acc: 0.5172413793103449, train_loss: 0.9512589069173126, val_loss: 1.1160697314539567 (29 / 100)
train_acc: 0.6341161928306551, val_acc: 0.5517241379310345, train_loss: 0.8892134942289336, val_loss: 1.115690739871246 (30 / 100)
train_acc: 0.6378244746600742, val_acc: 0.5911330049261084, train_loss: 0.8638361590754411, val_loss: 1.0159901612497904 (31 / 100)
train_acc: 0.6909765142150803, val_acc: 0.6059113300492611, train_loss: 0.7637918667386577, val_loss: 1.047570731252285 (32 / 100)
train_acc: 0.7194066749072929, val_acc: 0.5467980295566502, train_loss: 0.7328761027681518, val_loss: 1.1989511260258152 (33 / 100)
train_acc: 0.7367119901112484, val_acc: 0.5123152709359606, train_loss: 0.6639482926379323, val_loss: 1.3052466987389062 (34 / 100)
train_acc: 0.7169344870210136, val_acc: 0.5615763546798029, train_loss: 0.6932140789161654, val_loss: 1.0825547361608796 (35 / 100)
train_acc: 0.7379480840543882, val_acc: 0.5320197044334976, train_loss: 0.6341016098064899, val_loss: 1.2217549144340853 (36 / 100)
train_acc: 0.7639060568603214, val_acc: 0.5960591133004927, train_loss: 0.6149079616933287, val_loss: 1.3259940866766304 (37 / 100)
train_acc: 0.757725587144623, val_acc: 0.5665024630541872, train_loss: 0.6262731082065144, val_loss: 1.4774858857610542 (38 / 100)
train_acc: 0.8121137206427689, val_acc: 0.5960591133004927, train_loss: 0.49505545432841674, val_loss: 1.2585605880603414 (39 / 100)
train_acc: 0.8405438813349815, val_acc: 0.6059113300492611, train_loss: 0.43004962731940194, val_loss: 1.1677084224564689 (40 / 100)
overfit -> train_accuracy 0.861557478368356, val_accuracy 0.5812807881773399
lr 0.0013136319896644864, batch 8, decay 7.335117679350525e-05, gamma 0.033603889650815046, val accuracy 0.6059113300492611, val loss 1.047570731252285 [44 / 50]
-------------------------------------
{'lr': 0.002418532167486425, 'batch_size': 8, 'weight_decay': 3.4418498736700045e-06, 'gamma': 0.029359326979210655}
train_acc: 0.18912237330037082, val_acc: 0.18226600985221675, train_loss: 1.7714778685893942, val_loss: 1.7712837146420783 (1 / 100)
train_acc: 0.1903584672435105, val_acc: 0.18226600985221675, train_loss: 1.7668105521514477, val_loss: 1.7425868734350345 (2 / 100)
train_acc: 0.20395550061804696, val_acc: 0.29064039408866993, train_loss: 1.7447011585730705, val_loss: 1.716130348849179 (3 / 100)
train_acc: 0.2880098887515451, val_acc: 0.35960591133004927, train_loss: 1.6672502692756606, val_loss: 1.5122236154349566 (4 / 100)
train_acc: 0.3016069221260816, val_acc: 0.3497536945812808, train_loss: 1.6102423485188904, val_loss: 1.503253415887579 (5 / 100)
train_acc: 0.3300370828182942, val_acc: 0.3694581280788177, train_loss: 1.5389648696548122, val_loss: 1.4950246476187494 (6 / 100)
train_acc: 0.3337453646477132, val_acc: 0.35960591133004927, train_loss: 1.4988048447961417, val_loss: 1.3649654476513415 (7 / 100)
train_acc: 0.3683559950556242, val_acc: 0.33004926108374383, train_loss: 1.4530159121538122, val_loss: 1.5540369602259745 (8 / 100)
train_acc: 0.3819530284301607, val_acc: 0.3891625615763547, train_loss: 1.3796397625884256, val_loss: 1.3194807838336589 (9 / 100)
